schoolid,schoolName,urban,charter,schPctnonw,schPctsped,schPctfree,year08,MathAvgScore
Dtype 1 Dnum 264 Snum 1,HERMAN ELEMENTARY,0,0,0,1,1,1,NA
Dtype 1 Dnum 264 Snum 1,HERMAN ELEMENTARY,0,0,0,1,1,2,NA
Dtype 1 Dnum 2683 Snum 21,GREENBUSH-MIDDLE RIVER JUNIOR HIGH,0,0,0.026315789,0.157894737,0.526315789,0,652.8
Dtype 1 Dnum 2683 Snum 21,GREENBUSH-MIDDLE RIVER JUNIOR HIGH,0,0,0.026315789,0.157894737,0.526315789,1,653.9
Dtype 1 Dnum 2683 Snum 21,GREENBUSH-MIDDLE RIVER JUNIOR HIGH,0,0,0.026315789,0.157894737,0.526315789,2,656.8
Dtype 1 Dnum 2687 Snum 86,HOWARD LAKE MIDDLE,0,0,0.036363636,0.127272727,0.4,0,658.1
Dtype 1 Dnum 2687 Snum 86,HOWARD LAKE MIDDLE,0,0,0.036363636,0.127272727,0.4,1,653.6
Dtype 1 Dnum 2687 Snum 86,HOWARD LAKE MIDDLE,0,0,0.036363636,0.127272727,0.4,2,654.8
Dtype 1 Dnum 2689 Snum 7,PIPESTONE MIDDLE,1,0,0.1125,0.1125,0.425,0,657.2
Dtype 1 Dnum 2689 Snum 7,PIPESTONE MIDDLE,1,0,0.1125,0.1125,0.425,1,653.2
Dtype 1 Dnum 2689 Snum 7,PIPESTONE MIDDLE,1,0,0.1125,0.1125,0.425,2,658.3
Dtype 1 Dnum 270 Snum 561,ALICE SMITH ELEMENTARY,1,0,0.410958904,0.150684932,0.301369863,0,655.8
Dtype 1 Dnum 270 Snum 561,ALICE SMITH ELEMENTARY,1,0,0.410958904,0.150684932,0.301369863,1,658.5
Dtype 1 Dnum 270 Snum 561,ALICE SMITH ELEMENTARY,1,0,0.410958904,0.150684932,0.301369863,2,656.7
Dtype 1 Dnum 270 Snum 563,GLEN LAKE ELEMENTARY,1,0,0.214285714,0.119047619,0.202380952,0,663.8
Dtype 1 Dnum 270 Snum 563,GLEN LAKE ELEMENTARY,1,0,0.214285714,0.119047619,0.202380952,1,662.2
Dtype 1 Dnum 270 Snum 563,GLEN LAKE ELEMENTARY,1,0,0.214285714,0.119047619,0.202380952,2,660.5
Dtype 1 Dnum 270 Snum 566,EISENHOWER ELEMENTARY,1,0,0.420454545,0.079545455,0.477272727,0,660
Dtype 1 Dnum 270 Snum 566,EISENHOWER ELEMENTARY,1,0,0.420454545,0.079545455,0.477272727,1,651
Dtype 1 Dnum 270 Snum 566,EISENHOWER ELEMENTARY,1,0,0.420454545,0.079545455,0.477272727,2,654.1
Dtype 1 Dnum 270 Snum 567,L.H. TANGLEN ELEMENTARY,1,0,0.356321839,0.068965517,0.367816092,0,654.7
Dtype 1 Dnum 270 Snum 567,L.H. TANGLEN ELEMENTARY,1,0,0.356321839,0.068965517,0.367816092,1,655.9
Dtype 1 Dnum 270 Snum 567,L.H. TANGLEN ELEMENTARY,1,0,0.356321839,0.068965517,0.367816092,2,658.7
Dtype 1 Dnum 270 Snum 569,GATEWOOD ELEMENTARY,1,0,0.285714286,0.142857143,0.363636364,0,656.8
Dtype 1 Dnum 270 Snum 569,GATEWOOD ELEMENTARY,1,0,0.285714286,0.142857143,0.363636364,1,660.9
Dtype 1 Dnum 270 Snum 569,GATEWOOD ELEMENTARY,1,0,0.285714286,0.142857143,0.363636364,2,659
Dtype 1 Dnum 270 Snum 570,MEADOWBROOK ELEMENTARY,1,0,0.333333333,0.055555556,0.222222222,0,661
Dtype 1 Dnum 270 Snum 570,MEADOWBROOK ELEMENTARY,1,0,0.333333333,0.055555556,0.222222222,1,661
Dtype 1 Dnum 270 Snum 570,MEADOWBROOK ELEMENTARY,1,0,0.333333333,0.055555556,0.222222222,2,661.5
Dtype 1 Dnum 271 Snum 13,OAK GROVE MIDDLE,1,0,0.345833333,0.120833333,0.308333333,0,656.1
Dtype 1 Dnum 271 Snum 13,OAK GROVE MIDDLE,1,0,0.345833333,0.120833333,0.308333333,1,656.2
Dtype 1 Dnum 271 Snum 13,OAK GROVE MIDDLE,1,0,0.345833333,0.120833333,0.308333333,2,658
Dtype 1 Dnum 271 Snum 345,VALLEY VIEW MIDDLE,1,0,0.625,0.14,0.63,0,645.5
Dtype 1 Dnum 271 Snum 345,VALLEY VIEW MIDDLE,1,0,0.625,0.14,0.63,1,645.8
Dtype 1 Dnum 271 Snum 345,VALLEY VIEW MIDDLE,1,0,0.625,0.14,0.63,2,646.2
Dtype 1 Dnum 271 Snum 346,OLSON MIDDLE,1,0,0.288702929,0.154811715,0.259414226,0,660.3
Dtype 1 Dnum 271 Snum 346,OLSON MIDDLE,1,0,0.288702929,0.154811715,0.259414226,1,660.6
Dtype 1 Dnum 271 Snum 346,OLSON MIDDLE,1,0,0.288702929,0.154811715,0.259414226,2,660.6
Dtype 1 Dnum 2711 Snum 10,MESABI EAST ELEMENTARY,0,0,0.042253521,0.183098592,0.450704225,0,654.9
Dtype 1 Dnum 2711 Snum 10,MESABI EAST ELEMENTARY,0,0,0.042253521,0.183098592,0.450704225,1,652.8
Dtype 1 Dnum 2711 Snum 10,MESABI EAST ELEMENTARY,0,0,0.042253521,0.183098592,0.450704225,2,649.3
Dtype 1 Dnum 272 Snum 880,OAK POINT INTERMEDIATE ELEMENTARY.,1,0,0.203957382,0.106544901,0.149162861,0,659.1
Dtype 1 Dnum 272 Snum 880,OAK POINT INTERMEDIATE ELEMENTARY.,1,0,0.203957382,0.106544901,0.149162861,1,658.7
Dtype 1 Dnum 272 Snum 880,OAK POINT INTERMEDIATE ELEMENTARY.,1,0,0.203957382,0.106544901,0.149162861,2,660.3
Dtype 1 Dnum 273 Snum 19,SOUTH VIEW MIDDLE,1,0,0.129692833,0.119453925,0.075085324,0,660.7
Dtype 1 Dnum 273 Snum 19,SOUTH VIEW MIDDLE,1,0,0.129692833,0.119453925,0.075085324,1,656.9
Dtype 1 Dnum 273 Snum 19,SOUTH VIEW MIDDLE,1,0,0.129692833,0.119453925,0.075085324,2,660.6
Dtype 1 Dnum 273 Snum 20,VALLEY VIEW MIDDLE,1,0,0.1197411,0.103559871,0.051779935,0,661.8
Dtype 1 Dnum 273 Snum 20,VALLEY VIEW MIDDLE,1,0,0.1197411,0.103559871,0.051779935,1,663.1
Dtype 1 Dnum 273 Snum 20,VALLEY VIEW MIDDLE,1,0,0.1197411,0.103559871,0.051779935,2,663
Dtype 1 Dnum 2752 Snum 50,FIVE LAKES ELELMENTARY,1,0,0.062992126,0.094488189,0.417322835,0,653.7
Dtype 1 Dnum 2752 Snum 50,FIVE LAKES ELELMENTARY,1,0,0.062992126,0.094488189,0.417322835,1,654.8
Dtype 1 Dnum 2752 Snum 50,FIVE LAKES ELELMENTARY,1,0,0.062992126,0.094488189,0.417322835,2,654.3
Dtype 1 Dnum 2753 Snum 12,LONG PRAIRIE MIDDLE,1,0,0.293103448,0.086206897,0.706896552,0,645.4
Dtype 1 Dnum 2753 Snum 12,LONG PRAIRIE MIDDLE,1,0,0.293103448,0.086206897,0.706896552,1,644.9
Dtype 1 Dnum 2753 Snum 12,LONG PRAIRIE MIDDLE,1,0,0.293103448,0.086206897,0.706896552,2,647.9
Dtype 1 Dnum 2754 Snum 2,CEDAR MOUNTAIN SECONDARY,0,0,0.111111111,0.055555556,0.527777778,0,NA
Dtype 1 Dnum 2754 Snum 2,CEDAR MOUNTAIN SECONDARY,0,0,0.111111111,0.055555556,0.527777778,1,NA
Dtype 1 Dnum 2754 Snum 2,CEDAR MOUNTAIN SECONDARY,0,0,0.111111111,0.055555556,0.527777778,2,653.4
Dtype 1 Dnum 2759 Snum 10,EAGLE VALLEY ELEMENTARY,0,0,0,0,0.692307692,0,655.2
Dtype 1 Dnum 2759 Snum 10,EAGLE VALLEY ELEMENTARY,0,0,0,0,0.692307692,1,656
Dtype 1 Dnum 2759 Snum 10,EAGLE VALLEY ELEMENTARY,0,0,0,0,0.692307692,2,661.2
Dtype 1 Dnum 276 Snum 175,MINNETONKA WEST MIDDLE,1,0,0.084805654,0.109540636,0.074204947,0,664.6
Dtype 1 Dnum 276 Snum 175,MINNETONKA WEST MIDDLE,1,0,0.084805654,0.109540636,0.074204947,1,665.2
Dtype 1 Dnum 276 Snum 175,MINNETONKA WEST MIDDLE,1,0,0.084805654,0.109540636,0.074204947,2,664.2
Dtype 1 Dnum 276 Snum 75,MINNETONKA EAST MIDDLE,1,0,0.112676056,0.088028169,0.102112676,0,659.8
Dtype 1 Dnum 276 Snum 75,MINNETONKA EAST MIDDLE,1,0,0.112676056,0.088028169,0.102112676,1,661.2
Dtype 1 Dnum 276 Snum 75,MINNETONKA EAST MIDDLE,1,0,0.112676056,0.088028169,0.102112676,2,663.7
Dtype 1 Dnum 277 Snum 63,GRANDVIEW MIDDLE SCHOOL,0,0,0.056962025,0.14556962,0.208860759,0,661.9
Dtype 1 Dnum 277 Snum 63,GRANDVIEW MIDDLE SCHOOL,0,0,0.056962025,0.14556962,0.208860759,1,659.7
Dtype 1 Dnum 277 Snum 63,GRANDVIEW MIDDLE SCHOOL,0,0,0.056962025,0.14556962,0.208860759,2,662.9
Dtype 1 Dnum 278 Snum 31,ORONO MIDDLE,1,0,0.070484581,0.079295154,0.070484581,0,660.5
Dtype 1 Dnum 278 Snum 31,ORONO MIDDLE,1,0,0.070484581,0.079295154,0.070484581,1,658.5
Dtype 1 Dnum 278 Snum 31,ORONO MIDDLE,1,0,0.070484581,0.079295154,0.070484581,2,657.8
Dtype 1 Dnum 279 Snum 665,WOODLAND ELEMENTARY,0,0,0.403361345,0.084033613,0.151260504,0,653.4
Dtype 1 Dnum 279 Snum 665,WOODLAND ELEMENTARY,0,0,0.403361345,0.084033613,0.151260504,1,655.5
Dtype 1 Dnum 279 Snum 665,WOODLAND ELEMENTARY,0,0,0.403361345,0.084033613,0.151260504,2,663.5
Dtype 1 Dnum 279 Snum 668,EDINBROOK ELEMENTARY,0,0,0.590909091,0.083333333,0.356060606,0,652.6
Dtype 1 Dnum 279 Snum 668,EDINBROOK ELEMENTARY,0,0,0.590909091,0.083333333,0.356060606,1,649.2
Dtype 1 Dnum 279 Snum 668,EDINBROOK ELEMENTARY,0,0,0.590909091,0.083333333,0.356060606,2,652.5
Dtype 1 Dnum 279 Snum 669,RUSH CREEK ELEMENTARY,0,0,0.117647059,0.102941176,0.022058824,0,661.9
Dtype 1 Dnum 279 Snum 669,RUSH CREEK ELEMENTARY,0,0,0.117647059,0.102941176,0.022058824,1,658.6
Dtype 1 Dnum 279 Snum 669,RUSH CREEK ELEMENTARY,0,0,0.117647059,0.102941176,0.022058824,2,663.9
Dtype 1 Dnum 279 Snum 670,BASSWOOD ELEMENTARY,0,0,0.131147541,0.098360656,0.106557377,0,658.6
Dtype 1 Dnum 279 Snum 670,BASSWOOD ELEMENTARY,0,0,0.131147541,0.098360656,0.106557377,1,659.7
Dtype 1 Dnum 279 Snum 670,BASSWOOD ELEMENTARY,0,0,0.131147541,0.098360656,0.106557377,2,663
Dtype 1 Dnum 279 Snum 671,BIRCH GROVE SCHOOL FOR THE ARTS,0,0,0.813559322,0.101694915,0.661016949,0,643.9
Dtype 1 Dnum 279 Snum 671,BIRCH GROVE SCHOOL FOR THE ARTS,0,0,0.813559322,0.101694915,0.661016949,1,642.6
Dtype 1 Dnum 279 Snum 671,BIRCH GROVE SCHOOL FOR THE ARTS,0,0,0.813559322,0.101694915,0.661016949,2,647.3
Dtype 1 Dnum 279 Snum 672,CREST VIEW ELEMENTARY,0,0,0.771428571,0.171428571,0.714285714,0,644
Dtype 1 Dnum 279 Snum 672,CREST VIEW ELEMENTARY,0,0,0.771428571,0.171428571,0.714285714,1,644.1
Dtype 1 Dnum 279 Snum 672,CREST VIEW ELEMENTARY,0,0,0.771428571,0.171428571,0.714285714,2,644.3
Dtype 1 Dnum 279 Snum 673,WEAVER LAKE SCIENCE MATH & TECH SCH,0,0,0.466666667,0.16,0.32,0,650.1
Dtype 1 Dnum 279 Snum 673,WEAVER LAKE SCIENCE MATH & TECH SCH,0,0,0.466666667,0.16,0.32,1,654.1
Dtype 1 Dnum 279 Snum 673,WEAVER LAKE SCIENCE MATH & TECH SCH,0,0,0.466666667,0.16,0.32,2,660.9
Dtype 1 Dnum 279 Snum 675,GARDEN CITY ELEMENTARY,0,0,0.774193548,0.225806452,0.677419355,0,648.9
Dtype 1 Dnum 279 Snum 675,GARDEN CITY ELEMENTARY,0,0,0.774193548,0.225806452,0.677419355,1,645.5
Dtype 1 Dnum 279 Snum 675,GARDEN CITY ELEMENTARY,0,0,0.774193548,0.225806452,0.677419355,2,647.8
Dtype 1 Dnum 279 Snum 678,PALMER LAKE ELEMENTARY,0,0,0.755555556,0.1,0.644444444,0,646.9
Dtype 1 Dnum 279 Snum 678,PALMER LAKE ELEMENTARY,0,0,0.755555556,0.1,0.644444444,1,649
Dtype 1 Dnum 279 Snum 678,PALMER LAKE ELEMENTARY,0,0,0.755555556,0.1,0.644444444,2,647.8
Dtype 1 Dnum 279 Snum 679,PARK BROOK ELEMENTARY,0,0,0.829268293,0.12195122,0.780487805,0,647.4
Dtype 1 Dnum 279 Snum 679,PARK BROOK ELEMENTARY,0,0,0.829268293,0.12195122,0.780487805,1,644
Dtype 1 Dnum 279 Snum 679,PARK BROOK ELEMENTARY,0,0,0.829268293,0.12195122,0.780487805,2,647.1
Dtype 1 Dnum 279 Snum 681,ZANEWOOD COMMUNITY SCHOOL,0,0,0.90625,0.1875,0.875,0,645.6
Dtype 1 Dnum 279 Snum 681,ZANEWOOD COMMUNITY SCHOOL,0,0,0.90625,0.1875,0.875,1,645.5
Dtype 1 Dnum 279 Snum 681,ZANEWOOD COMMUNITY SCHOOL,0,0,0.90625,0.1875,0.875,2,649.6
Dtype 1 Dnum 279 Snum 684,ELM CREEK ELEMENTARY,0,0,0.151898734,0.101265823,0.253164557,0,656.4
Dtype 1 Dnum 279 Snum 684,ELM CREEK ELEMENTARY,0,0,0.151898734,0.101265823,0.253164557,1,648.6
Dtype 1 Dnum 279 Snum 684,ELM CREEK ELEMENTARY,0,0,0.151898734,0.101265823,0.253164557,2,655.9
Dtype 1 Dnum 279 Snum 685,RICE LAKE ELEMENTARY,0,0,0.277777778,0.055555556,0.277777778,0,649.8
Dtype 1 Dnum 279 Snum 685,RICE LAKE ELEMENTARY,0,0,0.277777778,0.055555556,0.277777778,1,653.5
Dtype 1 Dnum 279 Snum 685,RICE LAKE ELEMENTARY,0,0,0.277777778,0.055555556,0.277777778,2,649.6
Dtype 1 Dnum 279 Snum 689,FERNBROOK ELEMENTARY,0,0,0.217391304,0.123188406,0.210144928,0,660.9
Dtype 1 Dnum 279 Snum 689,FERNBROOK ELEMENTARY,0,0,0.217391304,0.123188406,0.210144928,1,663.2
Dtype 1 Dnum 279 Snum 689,FERNBROOK ELEMENTARY,0,0,0.217391304,0.123188406,0.210144928,2,661.3
Dtype 1 Dnum 279 Snum 696,OAK VIEW ELEMENTARY,0,0,0.413043478,0.18115942,0.369565217,0,656.1
Dtype 1 Dnum 279 Snum 696,OAK VIEW ELEMENTARY,0,0,0.413043478,0.18115942,0.369565217,1,649.1
Dtype 1 Dnum 279 Snum 696,OAK VIEW ELEMENTARY,0,0,0.413043478,0.18115942,0.369565217,2,652.8
Dtype 1 Dnum 279 Snum 86,NORTH VIEW IB WORLD SCHOOL,0,0,0.782608696,0.173913043,0.565217391,0,NA
Dtype 1 Dnum 279 Snum 86,NORTH VIEW IB WORLD SCHOOL,0,0,0.782608696,0.173913043,0.565217391,1,654.2
Dtype 1 Dnum 279 Snum 86,NORTH VIEW IB WORLD SCHOOL,0,0,0.782608696,0.173913043,0.565217391,2,651.7
Dtype 1 Dnum 280 Snum 37,RICHFIELD MIDDLE,1,0,0.632850242,0.101449275,0.560386473,0,647.1
Dtype 1 Dnum 280 Snum 37,RICHFIELD MIDDLE,1,0,0.632850242,0.101449275,0.560386473,1,644.7
Dtype 1 Dnum 280 Snum 37,RICHFIELD MIDDLE,1,0,0.632850242,0.101449275,0.560386473,2,649.6
Dtype 1 Dnum 2805 Snum 20,ZUMBROTA-MAZEPPA MIDDLE,1,0,0.111111111,0.061728395,0.222222222,0,663
Dtype 1 Dnum 2805 Snum 20,ZUMBROTA-MAZEPPA MIDDLE,1,0,0.111111111,0.061728395,0.222222222,1,662
Dtype 1 Dnum 2805 Snum 20,ZUMBROTA-MAZEPPA MIDDLE,1,0,0.111111111,0.061728395,0.222222222,2,663.2
Dtype 1 Dnum 281 Snum 40,PLYMOUTH MIDDLE,1,0,0.3325,0.135,0.34,0,653.2
Dtype 1 Dnum 281 Snum 40,PLYMOUTH MIDDLE,1,0,0.3325,0.135,0.34,1,652.5
Dtype 1 Dnum 281 Snum 40,PLYMOUTH MIDDLE,1,0,0.3325,0.135,0.34,2,653.8
Dtype 1 Dnum 281 Snum 43,ROBBINSDALE MIDDLE,1,0,0.502525253,0.141414141,0.51010101,0,649.3
Dtype 1 Dnum 281 Snum 43,ROBBINSDALE MIDDLE,1,0,0.502525253,0.141414141,0.51010101,1,647.7
Dtype 1 Dnum 281 Snum 43,ROBBINSDALE MIDDLE,1,0,0.502525253,0.141414141,0.51010101,2,649.1
Dtype 1 Dnum 282 Snum 50,ST. ANTHONY MIDDLE,1,0,0.275362319,0.094202899,0.195652174,0,656.6
Dtype 1 Dnum 282 Snum 50,ST. ANTHONY MIDDLE,1,0,0.275362319,0.094202899,0.195652174,1,657.8
Dtype 1 Dnum 282 Snum 50,ST. ANTHONY MIDDLE,1,0,0.275362319,0.094202899,0.195652174,2,658.6
Dtype 1 Dnum 283 Snum 747,CEDAR MANOR ELEMENTARY,1,0,0.475,0.125,0.425,0,652.9
Dtype 1 Dnum 283 Snum 747,CEDAR MANOR ELEMENTARY,1,0,0.475,0.125,0.425,1,649.9
Dtype 1 Dnum 283 Snum 747,CEDAR MANOR ELEMENTARY,1,0,0.475,0.125,0.425,2,654
Dtype 1 Dnum 283 Snum 755,SUSAN LINDGREN ELEMENTARY,1,0,0.336734694,0.204081633,0.306122449,0,651.2
Dtype 1 Dnum 283 Snum 755,SUSAN LINDGREN ELEMENTARY,1,0,0.336734694,0.204081633,0.306122449,1,650.2
Dtype 1 Dnum 283 Snum 755,SUSAN LINDGREN ELEMENTARY,1,0,0.336734694,0.204081633,0.306122449,2,653.8
Dtype 1 Dnum 283 Snum 758,PARK SPANISH IMMERSION ELEMENTARY,1,0,0.28,0.04,0.106666667,0,667
Dtype 1 Dnum 283 Snum 758,PARK SPANISH IMMERSION ELEMENTARY,1,0,0.28,0.04,0.106666667,1,664.3
Dtype 1 Dnum 283 Snum 758,PARK SPANISH IMMERSION ELEMENTARY,1,0,0.28,0.04,0.106666667,2,665.3
Dtype 1 Dnum 2835 Snum 1,JANESVILLE-WALDORF-PEMBERTON INT.,0,0,0.025,0.1,0.325,0,649.7
Dtype 1 Dnum 2835 Snum 1,JANESVILLE-WALDORF-PEMBERTON INT.,0,0,0.025,0.1,0.325,1,653.7
Dtype 1 Dnum 2835 Snum 1,JANESVILLE-WALDORF-PEMBERTON INT.,0,0,0.025,0.1,0.325,2,652
Dtype 1 Dnum 284 Snum 51,WAYZATA WEST MIDDLE,1,0,0.11965812,0.05982906,0.098290598,0,661.9
Dtype 1 Dnum 284 Snum 51,WAYZATA WEST MIDDLE,1,0,0.11965812,0.05982906,0.098290598,1,665.7
Dtype 1 Dnum 284 Snum 51,WAYZATA WEST MIDDLE,1,0,0.11965812,0.05982906,0.098290598,2,662.4
Dtype 1 Dnum 284 Snum 52,WAYZATA EAST MIDDLE,1,0,0.224409449,0.070866142,0.137795276,0,661.6
Dtype 1 Dnum 284 Snum 52,WAYZATA EAST MIDDLE,1,0,0.224409449,0.070866142,0.137795276,1,661.5
Dtype 1 Dnum 284 Snum 52,WAYZATA EAST MIDDLE,1,0,0.224409449,0.070866142,0.137795276,2,663
Dtype 1 Dnum 284 Snum 53,WAYZATA CENTRAL MIDDLE,1,0,0.208333333,0.0625,0.100694444,0,663.3
Dtype 1 Dnum 284 Snum 53,WAYZATA CENTRAL MIDDLE,1,0,0.208333333,0.0625,0.100694444,1,663.8
Dtype 1 Dnum 284 Snum 53,WAYZATA CENTRAL MIDDLE,1,0,0.208333333,0.0625,0.100694444,2,663.7
Dtype 1 Dnum 2853 Snum 35,LAC QUI PARLE VALLEY MIDDLE SCHOOL,0,0,0.155172414,0.137931034,0.396551724,0,652
Dtype 1 Dnum 2853 Snum 35,LAC QUI PARLE VALLEY MIDDLE SCHOOL,0,0,0.155172414,0.137931034,0.396551724,1,652.4
Dtype 1 Dnum 2853 Snum 35,LAC QUI PARLE VALLEY MIDDLE SCHOOL,0,0,0.155172414,0.137931034,0.396551724,2,656.9
Dtype 1 Dnum 2854 Snum 20,BORUP ELEMENTARY,0,0,0.029411765,0.117647059,0.264705882,0,656.3
Dtype 1 Dnum 2854 Snum 20,BORUP ELEMENTARY,0,0,0.029411765,0.117647059,0.264705882,1,652.2
Dtype 1 Dnum 2854 Snum 20,BORUP ELEMENTARY,0,0,0.029411765,0.117647059,0.264705882,2,660.9
Dtype 1 Dnum 2856 Snum 20,ARGYLE ELEMENTARY,0,0,0,0,0.208333333,0,649.7
Dtype 1 Dnum 2856 Snum 20,ARGYLE ELEMENTARY,0,0,0,0,0.208333333,1,662.2
Dtype 1 Dnum 2856 Snum 20,ARGYLE ELEMENTARY,0,0,0,0,0.208333333,2,659
Dtype 1 Dnum 2859 Snum 30,LAKESIDE ELEMENTARY,1,0,0.1953125,0.1171875,0.390625,0,651
Dtype 1 Dnum 2859 Snum 30,LAKESIDE ELEMENTARY,1,0,0.1953125,0.1171875,0.390625,1,658.2
Dtype 1 Dnum 2859 Snum 30,LAKESIDE ELEMENTARY,1,0,0.1953125,0.1171875,0.390625,2,654.9
Dtype 1 Dnum 286 Snum 480,EARLE BROWN ELEMENTARY,1,0,0.744360902,0.187969925,0.751879699,0,643.9
Dtype 1 Dnum 286 Snum 480,EARLE BROWN ELEMENTARY,1,0,0.744360902,0.187969925,0.751879699,1,640.8
Dtype 1 Dnum 286 Snum 480,EARLE BROWN ELEMENTARY,1,0,0.744360902,0.187969925,0.751879699,2,646.5
Dtype 1 Dnum 2860 Snum 23,BLUE EARTH AREA MIDDLE,1,0,0.10989011,0.120879121,0.43956044,0,655.6
Dtype 1 Dnum 2860 Snum 23,BLUE EARTH AREA MIDDLE,1,0,0.10989011,0.120879121,0.43956044,1,650.4
Dtype 1 Dnum 2860 Snum 23,BLUE EARTH AREA MIDDLE,1,0,0.10989011,0.120879121,0.43956044,2,654.2
Dtype 1 Dnum 2884 Snum 20,RED ROCK CENTRAL SECONDARY,0,0,0,0.055555556,0.444444444,0,650.5
Dtype 1 Dnum 2884 Snum 20,RED ROCK CENTRAL SECONDARY,0,0,0,0.055555556,0.444444444,1,656
Dtype 1 Dnum 2884 Snum 20,RED ROCK CENTRAL SECONDARY,0,0,0,0.055555556,0.444444444,2,658.4
Dtype 1 Dnum 2886 Snum 100,GLENVILLE EMMONS ELEMENTARY,0,0,0,0.130434783,0.347826087,0,650.8
Dtype 1 Dnum 2886 Snum 100,GLENVILLE EMMONS ELEMENTARY,0,0,0,0.130434783,0.347826087,1,650.3
Dtype 1 Dnum 2886 Snum 100,GLENVILLE EMMONS ELEMENTARY,0,0,0,0.130434783,0.347826087,2,658.7
Dtype 1 Dnum 2888 Snum 1,CLINTON-GRACEVILLE-BEARDSLEY EL.,0,0,0,0.052631579,0.210526316,0,656
Dtype 1 Dnum 2888 Snum 1,CLINTON-GRACEVILLE-BEARDSLEY EL.,0,0,0,0.052631579,0.210526316,1,657.4
Dtype 1 Dnum 2888 Snum 1,CLINTON-GRACEVILLE-BEARDSLEY EL.,0,0,0,0.052631579,0.210526316,2,657.7
Dtype 1 Dnum 2889 Snum 10,LAKE PARK AUDUBON ELEMENTARY,0,0,0.023255814,0.093023256,0.441860465,0,654.8
Dtype 1 Dnum 2889 Snum 10,LAKE PARK AUDUBON ELEMENTARY,0,0,0.023255814,0.093023256,0.441860465,1,653.9
Dtype 1 Dnum 2889 Snum 10,LAKE PARK AUDUBON ELEMENTARY,0,0,0.023255814,0.093023256,0.441860465,2,653.9
Dtype 1 Dnum 2890 Snum 1,RENVILLE COUNTY WEST ELEMENTARY,0,0,0.090909091,0.121212121,0.303030303,0,653.5
Dtype 1 Dnum 2890 Snum 1,RENVILLE COUNTY WEST ELEMENTARY,0,0,0.090909091,0.121212121,0.303030303,1,653.3
Dtype 1 Dnum 2890 Snum 1,RENVILLE COUNTY WEST ELEMENTARY,0,0,0.090909091,0.121212121,0.303030303,2,653.1
Dtype 1 Dnum 2895 Snum 115,JACKSON COUNTY CENTRAL MIDDLE,1,0,0.038461538,0.205128205,0.358974359,0,654.7
Dtype 1 Dnum 2895 Snum 115,JACKSON COUNTY CENTRAL MIDDLE,1,0,0.038461538,0.205128205,0.358974359,1,656.2
Dtype 1 Dnum 2895 Snum 115,JACKSON COUNTY CENTRAL MIDDLE,1,0,0.038461538,0.205128205,0.358974359,2,657.7
Dtype 1 Dnum 2897 Snum 3,REDWOOD VALLEY MIDDLE,0,0,0.258823529,0.129411765,0.329411765,0,652.3
Dtype 1 Dnum 2897 Snum 3,REDWOOD VALLEY MIDDLE,0,0,0.258823529,0.129411765,0.329411765,1,653.3
Dtype 1 Dnum 2897 Snum 3,REDWOOD VALLEY MIDDLE,0,0,0.258823529,0.129411765,0.329411765,2,652.8
Dtype 1 Dnum 2898 Snum 15,WALNUT GROVE ELEMENTARY,0,0,0.130434783,0.130434783,0.565217391,0,NA
Dtype 1 Dnum 2898 Snum 15,WALNUT GROVE ELEMENTARY,0,0,0.130434783,0.130434783,0.565217391,1,NA
Dtype 1 Dnum 2898 Snum 15,WALNUT GROVE ELEMENTARY,0,0,0.130434783,0.130434783,0.565217391,2,668
Dtype 1 Dnum 2899 Snum 20,PLAINVIEW-ELGIN-MILLVILLE 4-6,1,0,0.075471698,0.122641509,0.254716981,0,656.8
Dtype 1 Dnum 2899 Snum 20,PLAINVIEW-ELGIN-MILLVILLE 4-6,1,0,0.075471698,0.122641509,0.254716981,1,662.7
Dtype 1 Dnum 2899 Snum 20,PLAINVIEW-ELGIN-MILLVILLE 4-6,1,0,0.075471698,0.122641509,0.254716981,2,662.2
Dtype 1 Dnum 2902 Snum 200,RTR MIDDLE SCHOOL,0,0,0.090909091,0.151515152,0.424242424,0,657.5
Dtype 1 Dnum 2902 Snum 200,RTR MIDDLE SCHOOL,0,0,0.090909091,0.151515152,0.424242424,1,658.7
Dtype 1 Dnum 2902 Snum 200,RTR MIDDLE SCHOOL,0,0,0.090909091,0.151515152,0.424242424,2,660.2
Dtype 1 Dnum 2903 Snum 10,KNOLL ELEMENTARY,0,0,0.027777778,0.111111111,0.388888889,0,NA
Dtype 1 Dnum 2903 Snum 10,KNOLL ELEMENTARY,0,0,0.027777778,0.111111111,0.388888889,1,NA
Dtype 1 Dnum 2903 Snum 10,KNOLL ELEMENTARY,0,0,0.027777778,0.111111111,0.388888889,2,653.2
Dtype 1 Dnum 2904 Snum 2,TRACY ELEMENTARY,0,0,0.093023256,0.139534884,0.558139535,0,NA
Dtype 1 Dnum 2904 Snum 2,TRACY ELEMENTARY,0,0,0.093023256,0.139534884,0.558139535,1,NA
Dtype 1 Dnum 2904 Snum 2,TRACY ELEMENTARY,0,0,0.093023256,0.139534884,0.558139535,2,661
Dtype 1 Dnum 294 Snum 10,HOUSTON ELEMENTARY,0,0,0.064516129,0.129032258,0.35483871,0,662.4
Dtype 1 Dnum 294 Snum 10,HOUSTON ELEMENTARY,0,0,0.064516129,0.129032258,0.35483871,1,657.6
